country,country_code,year,oda_received
"Somalia, Fed. Rep.",SOM,2017,1515991238.1731
Serbia,SRB,2017,520303610.17352
Sub-Saharan Africa (excluding high income),SSA,2017,32801133827.967
South Sudan,SSD,2017,1934892287.57843
Sub-Saharan Africa,SSF,2017,32801133827.967
Small states,SST,2017,2265789997.11014
Sao Tome and Principe,STP,2017,22805801.0851965
Suriname,SUR,2017,14007137.2049279
Eswatini,SWZ,2017,116927995.347069
Seychelles,SYC,2017,13182129.8785508
Syrian Arab Republic,SYR,2017,2908756817.7022
Chad,TCD,2017,360258078.372746
East Asia & Pacific (IDA & IBRD countries),TEA,2017,5912900041.50197
Europe & Central Asia (IDA & IBRD countries),TEC,2017,7686609922.45562
Togo,TGO,2017,159366842.843127
Thailand,THA,2017,206067398.108698
Tajikistan,TJK,2017,135349876.329812
Turkmenistan,TKM,2017,9152673.97044226
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,4603109996.26666
Timor-Leste,TLS,2017,191389422.388165
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2017,13128250011.9135
Tonga,TON,2017,59462639.0635967
South Asia (IDA & IBRD),TSA,2017,10981180019.4606
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,27907270073.5573
Tunisia,TUN,2017,727786197.539914
Turkiye,TUR,2017,3076098604.47841
Tuvalu,TUV,2017,13514453.0218095
Tanzania,TZA,2017,1554091901.75461
Uganda,UGA,2017,1438329082.74839
Ukraine,UKR,2017,1109181338.17054
Upper middle income,UMC,2017,15346948329.106
Uruguay,URY,2017,32832908.3489371
Uzbekistan,UZB,2017,355766298.022761
St. Vincent and the Grenadines,VCT,2017,7145798.79067605
"Venezuela, RB",VEN,2017,76978676.9249477
Viet Nam,VNM,2017,1612949423.83084
Vanuatu,VUT,2017,103874014.463276
World,WLD,2017,122032810345.173
Samoa,WSM,2017,84994277.0730704
Kosovo,XKX,2017,345964921.877137
"Yemen, Rep.",YEM,2017,1433402402.82565
South Africa,ZAF,2017,902357519.739773
Zambia,ZMB,2017,785539595.655398
Zimbabwe,ZWE,2017,535422719.618306
Africa Eastern and Southern,AFE,2018,18203780033.8436
Afghanistan,AFG,2018,3123140671.856
Africa Western and Central,AFW,2018,10215570052.2605
Angola,AGO,2018,103394596.524493
Albania,ALB,2018,361058773.19735
Arab World,ARB,2018,16339730059.3853
Argentina,ARG,2018,20237790.1377621
Armenia,ARM,2018,186270405.983319
Antigua and Barbuda,ATG,2018,3338249.97954071
Azerbaijan,AZE,2018,126756089.359289
Burundi,BDI,2018,265070676.719304
Benin,BEN,2018,357778832.708951
Burkina Faso,BFA,2018,632307417.801582
Bangladesh,BGD,2018,2523033464.44574
Bosnia and Herzegovina,BIH,2018,270193005.582667
Belarus,BLR,2018,101701221.592841
Belize,BLZ,2018,15892793.9494606
Bolivia,BOL,2018,305240841.001272
Brazil,BRA,2018,401905693.87551
Bhutan,BTN,2018,42744279.0386267
Botswana,BWA,2018,69691660.8829052
Central African Republic,CAF,2018,392583641.793579
China,CHN,2018,-199790849.786251
Cote d'Ivoire,CIV,2018,609268910.445272
Cameroon,CMR,2018,717397860.376164
"Congo, Dem. Rep.",COD,2018,1572845945.0379
"Congo, Rep.",COG,2018,91586150.9279348
Colombia,COL,2018,1722991552.2011
Comoros,COM,2018,37569492.5133138
Cabo Verde,CPV,2018,64268201.522529
Costa Rica,CRI,2018,84501263.2145662
Caribbean small states,CSS,2018,200969999.80323
Cuba,CUB,2018,280660020.664334
Djibouti,DJI,2018,99716990.1921803
Dominica,DMA,2018,25643295.8040387
Dominican Republic,DOM,2018,70443166.0277769
Algeria,DZA,2018,139408659.140463
East Asia & Pacific (excluding high income),EAP,2018,6554495601.77221
Early-demographic dividend,EAR,2018,32748710070.556
East Asia & Pacific,EAS,2018,6554495601.77221
Europe & Central Asia (excluding high income),ECA,2018,6293172741.20176
Europe & Central Asia,ECS,2018,6293172741.20176
Ecuador,ECU,2018,400428896.897007
"Egypt, Arab Rep.",EGY,2018,799553166.356869
Eritrea,ERI,2018,25040894.6825191
Ethiopia,ETH,2018,2332604232.9222
Fragile and conflict affected situations,FCS,2018,33306040186.3232
Fiji,FJI,2018,96577394.2167871
"Micronesia, Fed. Sts.",FSM,2018,74444532.2081446
Gabon,GAB,2018,107843358.520884
Georgia,GEO,2018,634627455.227368
Ghana,GHA,2018,703025057.47939
Guinea,GIN,2018,311052257.050294
"Gambia, The",GMB,2018,97548838.8855011
Guinea-Bissau,GNB,2018,52092747.3050543
Equatorial Guinea,GNQ,2018,6074930.06903678
Grenada,GRD,2018,1547879.99694236
Guatemala,GTM,2018,367428349.723108
Guyana,GUY,2018,42025132.4330457
High income,HIC,2018,270250100.297213
Honduras,HND,2018,404008769.368753
Heavily indebted poor countries (HIPC),HPC,2018,26052250026.6675
Haiti,HTI,2018,719457108.274102
IBRD only,IBD,2018,24382360016.6366
IDA & IBRD total,IBT,2018,69932110165.9667
IDA total,IDA,2018,45549750149.3301
IDA blend,IDB,2018,7315200020.67462
Indonesia,IDN,2018,1106578355.0907
IDA only,IDX,2018,38234550128.6555
India,IND,2018,2645879101.93215
"Iran, Islamic Rep.",IRN,2018,147602281.147614
Iraq,IRQ,2018,2235085100.24659
Jamaica,JAM,2018,90162178.9014898
Jordan,JOR,2018,2134102527.81702
Kazakhstan,KAZ,2018,11990840.2535947
Kenya,KEN,2018,1628952604.92945
Kyrgyz Republic,KGZ,2018,180005192.937766
Cambodia,KHM,2018,635796935.455437
Kiribati,KIR,2018,61409593.5206859
Latin America & Caribbean (excluding high income),LAC,2018,7735726090.53232
Lao PDR,LAO,2018,407462825.901806
Lebanon,LBN,2018,1119942272.81888
Liberia,LBR,2018,382762271.029991
Libya,LBY,2018,264718277.838081
St. Lucia,LCA,2018,6505652.23582089
Latin America & Caribbean,LCN,2018,7735726090.53232
Least developed countries: UN classification,LDC,2018,32268100072.1939
Low income,LIC,2018,21975788748.792
Sri Lanka,LKA,2018,152999813.406263
Lower middle income,LMC,2018,31809083259.8142
Low & middle income,LMY,2018,119030945972.443
Lesotho,LSO,2018,104794512.517285
Late-demographic dividend,LTE,2018,8201529997.90944
Morocco,MAR,2018,596978240.698577
Moldova,MDA,2018,207382133.969106
Madagascar,MDG,2018,380828753.90444
Maldives,MDV,2018,5177636.9153522
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,19432918051.6897
Mexico,MEX,2018,507811521.618044
Marshall Islands,MHL,2018,51100080.5795193
Middle income,MIC,2018,48390271520.6146
North Macedonia,MKD,2018,165870122.367283
Mali,MLI,2018,1030833917.03153
Myanmar,MMR,2018,1325086176.43733
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,19432918051.6897
Montenegro,MNE,2018,156235916.112317
Mongolia,MNG,2018,259131199.874915
Mozambique,MOZ,2018,1321941145.59982
Mauritania,MRT,2018,149024765.528032
Mauritius,MUS,2018,62169048.7237647
Malawi,MWI,2018,840282057.922334
Malaysia,MYS,2018,-50538208.1214339
North America,NAC,2018,0.0
Namibia,NAM,2018,122218198.528513
Niger,NER,2018,768130405.128933
Nigeria,NGA,2018,2018241276.48515
Nicaragua,NIC,2018,224301933.229901
Nepal,NPL,2018,658287324.591773
Nauru,NRU,2018,28260741.2599027
OECD members,OED,2018,3478530001.27152
Other small states,OSS,2018,1304210000.28402
Pakistan,PAK,2018,1125814062.59746
Panama,PAN,2018,28612991.5900529
Peru,PER,2018,425599201.392848
Philippines,PHL,2018,499793873.298914
Palau,PLW,2018,83511721.8201048
Papua New Guinea,PNG,2018,540566098.119481
Pre-demographic dividend,PRE,2018,28347800084.5052
"Korea, Dem. People's Rep.",PRK,2018,30721380.9983805
Paraguay,PRY,2018,110792114.127195
West Bank and Gaza,PSE,2018,1373175865.3745
Pacific island small states,PSS,2018,829860004.970804
Post-demographic dividend,PST,2018,1794990007.03171
Rwanda,RWA,2018,590204239.00988
South Asia,SAS,2018,6097049354.85857
Sudan,SDN,2018,727254711.062647
Senegal,SEN,2018,754136834.457517
Solomon Islands,SLB,2018,174426090.419292
Sierra Leone,SLE,2018,329272592.155728
El Salvador,SLV,2018,252296470.285393
"Somalia, Fed. Rep.",SOM,2018,1411073581.94701
Serbia,SRB,2018,670469517.616556
Sub-Saharan Africa (excluding high income),SSA,2018,34028636358.3105
South Sudan,SSD,2018,1475042145.36399
Sub-Saharan Africa,SSF,2018,34028636358.3105
Small states,SST,2018,2335040005.05805
Sao Tome and Principe,STP,2018,23057853.3913941
Suriname,SUR,2018,9022685.8817041
Eswatini,SWZ,2018,80310921.382159
Syrian Arab Republic,SYR,2018,3069837306.82451
Chad,TCD,2018,478238509.905059
East Asia & Pacific (IDA & IBRD countries),TEA,2018,5936209936.20902
Europe & Central Asia (IDA & IBRD countries),TEC,2018,6150730004.85823
Togo,TGO,2018,145196138.137951
Thailand,THA,2018,-447694986.542687
Tajikistan,TJK,2018,184251505.60835
Turkmenistan,TKM,2018,12260147.0164955
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,6376650003.08491
Timor-Leste,TLS,2018,172701994.866133
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,12790280077.4984
Tonga,TON,2018,68785114.0759885
South Asia (IDA & IBRD),TSA,2018,10277050046.1943
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,28401190098.1218
Tunisia,TUN,2018,668934914.767742
Turkiye,TUR,2018,1164172129.50531
Tuvalu,TUV,2018,14530096.9993696
Tanzania,TZA,2018,1659437608.50595
Uganda,UGA,2018,1319242903.49614
Ukraine,UKR,2018,1139466727.14129
Upper middle income,UMC,2018,15101675251.4981
Uzbekistan,UZB,2018,283674040.584767
St. Vincent and the Grenadines,VCT,2018,6850857.80359805
"Venezuela, RB",VEN,2018,129601548.780687
Viet Nam,VNM,2018,857263137.995265
Vanuatu,VUT,2018,86325844.780542
World,WLD,2018,122267304258.347
Samoa,WSM,2018,90491295.2929735
Kosovo,XKX,2018,296558705.043047
"Yemen, Rep.",YEM,2018,1514295855.19223
South Africa,ZAF,2018,789233293.320053
Zambia,ZMB,2018,725446264.341473
Zimbabwe,ZWE,2018,535010743.675753
Africa Eastern and Southern,AFE,2019,17340979954.9338
Afghanistan,AFG,2019,3435252105.24723
Africa Western and Central,AFW,2019,9590319969.35792
Angola,AGO,2019,91014109.8089517
Albania,ALB,2019,213624581.661075
Arab World,ARB,2019,16439980095.6287
Argentina,ARG,2019,-85796001.3191913
Armenia,ARM,2019,150931718.968379
Antigua and Barbuda,ATG,2019,7274462.14426891
Azerbaijan,AZE,2019,150326922.280597
Burundi,BDI,2019,317464728.208317
Benin,BEN,2019,342334707.551228
Burkina Faso,BFA,2019,688580766.75242
Bangladesh,BGD,2019,2682285973.18622
Bosnia and Herzegovina,BIH,2019,326532891.545416
Belarus,BLR,2019,186098818.320083
Belize,BLZ,2019,12711083.9071684
Bolivia,BOL,2019,409249999.242486
Brazil,BRA,2019,243859150.951263
Bhutan,BTN,2019,57011292.9769093
Botswana,BWA,2019,59236219.2223373
Central African Republic,CAF,2019,422447576.105595
China,CHN,2019,-124286647.039466
Cote d'Ivoire,CIV,2019,719036700.356752
Cameroon,CMR,2019,776561561.238021
"Congo, Dem. Rep.",COD,2019,1720526654.42519
"Congo, Rep.",COG,2019,119163576.836232
Colombia,COL,2019,822245872.418163
Comoros,COM,2019,31852534.2848152
Cabo Verde,CPV,2019,86973109.4455347
Costa Rica,CRI,2019,46207104.7762874
Caribbean small states,CSS,2019,204169999.54544
Cuba,CUB,2019,114974017.902277
Djibouti,DJI,2019,147909795.844462
Dominica,DMA,2019,17475244.9430526
Dominican Republic,DOM,2019,124767799.786292
Algeria,DZA,2019,167035299.68299
East Asia & Pacific (excluding high income),EAP,2019,5659211482.41876
Early-demographic dividend,EAR,2019,32119070069.8663
East Asia & Pacific,EAS,2019,5659211482.41876
Europe & Central Asia (excluding high income),ECA,2019,5703670080.65712
Europe & Central Asia,ECS,2019,5703670080.65712
Ecuador,ECU,2019,466714138.085488
"Egypt, Arab Rep.",EGY,2019,1028163275.87375
Eritrea,ERI,2019,28067872.9087813
Ethiopia,ETH,2019,2360303490.825
Fragile and conflict affected situations,FCS,2019,32539839984.2605
Fiji,FJI,2019,94507820.5750325
"Micronesia, Fed. Sts.",FSM,2019,75488914.1470195
Gabon,GAB,2019,123266483.877378
Georgia,GEO,2019,562295787.092299
Ghana,GHA,2019,554568417.233415
Guinea,GIN,2019,262680427.859537
"Gambia, The",GMB,2019,95185376.8266737
Guinea-Bissau,GNB,2019,59293943.4115542
Equatorial Guinea,GNQ,2019,5233087.08347031
Grenada,GRD,2019,3790275.08478611
Guatemala,GTM,2019,371963455.058693
Guyana,GUY,2019,62882633.8935178
High income,HIC,2019,227311710.273672
Honduras,HND,2019,332392666.474276
Heavily indebted poor countries (HIPC),HPC,2019,25354529935.9448
Haiti,HTI,2019,471007235.068828
IBRD only,IBD,2019,22068020112.2705
IDA & IBRD total,IBT,2019,66877640019.7633
IDA total,IDA,2019,44809619907.4928
IDA blend,IDB,2019,7177069981.41855
Indonesia,IDN,2019,-549706836.901605
IDA only,IDX,2019,37632549926.0742
India,IND,2019,3058472736.69415
"Iran, Islamic Rep.",IRN,2019,175102758.494439
Iraq,IRQ,2019,1947611932.85789
Jamaica,JAM,2019,72565444.811713
Jordan,JOR,2019,2271515511.80066
Kazakhstan,KAZ,2019,6664280.392797
Kenya,KEN,2019,1524800230.51146
Kyrgyz Republic,KGZ,2019,175150607.565418
Cambodia,KHM,2019,703976348.763739
Kiribati,KIR,2019,46817755.4905414
Latin America & Caribbean (excluding high income),LAC,2019,6235288714.81189
Lao PDR,LAO,2019,376366132.750176
Lebanon,LBN,2019,1080133364.86812
Liberia,LBR,2019,356209347.263502
Libya,LBY,2019,269715911.312029
St. Lucia,LCA,2019,8125522.83261903
Latin America & Caribbean,LCN,2019,6235288714.81189
Least developed countries: UN classification,LDC,2019,32112829921.3722
Low income,LIC,2019,21837607773.8279
Sri Lanka,LKA,2019,179641287.237406
Lower middle income,LMC,2019,32301936836.5337
Low & middle income,LMY,2019,115350097002.029
Lesotho,LSO,2019,70902764.8121119
Late-demographic dividend,LTE,2019,6908300017.17806
Morocco,MAR,2019,712800076.007523
Moldova,MDA,2019,271080214.483897
Madagascar,MDG,2019,354639056.528919
Maldives,MDV,2019,17049540.0893269
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2019,19439930746.5321
Mexico,MEX,2019,501579145.809461
Marshall Islands,MHL,2019,60199759.5429421
Middle income,MIC,2019,44595403736.1145
North Macedonia,MKD,2019,130356830.891222
Mali,MLI,2019,997352123.746649
Myanmar,MMR,2019,1623543121.40576
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2019,19439930746.5321
Montenegro,MNE,2019,98061763.7904361
Mongolia,MNG,2019,253857480.847277
Mozambique,MOZ,2019,1149522124.76218
Mauritania,MRT,2019,145666972.894542
Mauritius,MUS,2019,-10838543.1112256
Malawi,MWI,2019,729536979.411176
Malaysia,MYS,2019,-19057346.8351504
North America,NAC,2019,0.0
Namibia,NAM,2019,115775901.84845
Niger,NER,2019,722791170.205833
Nigeria,NGA,2019,1526725991.97458
Nicaragua,NIC,2019,203825992.464496
Nepal,NPL,2019,603558401.283925
Nauru,NRU,2019,30237878.9782525
OECD members,OED,2019,1998370015.12199
Other small states,OSS,2019,1226079997.34394
Pakistan,PAK,2019,983057830.807055
Panama,PAN,2019,56669663.4138061
Peru,PER,2019,428675065.249903
Philippines,PHL,2019,857855956.699001
Palau,PLW,2019,24039967.0675397
Papua New Guinea,PNG,2019,560019649.658468
Pre-demographic dividend,PRE,2019,26984629920.939
"Korea, Dem. People's Rep.",PRK,2019,29425871.4932948
Paraguay,PRY,2019,100246980.201904
West Bank and Gaza,PSE,2019,1136578596.58264
Pacific island small states,PSS,2019,754169997.913764
Post-demographic dividend,PST,2019,1667200009.67383
Rwanda,RWA,2019,631810819.429113
South Asia,SAS,2019,6661315339.00551
Sudan,SDN,2019,693971882.225073
Senegal,SEN,2019,744901304.831962
Solomon Islands,SLB,2019,188147011.109628
Sierra Leone,SLE,2019,326347616.186133
El Salvador,SLV,2019,299110023.867106
"Somalia, Fed. Rep.",SOM,2019,1386543180.16022
Serbia,SRB,2019,403956834.67947
Sub-Saharan Africa (excluding high income),SSA,2019,33046437802.4292
South Sudan,SSD,2019,1386825044.81031
Sub-Saharan Africa,SSF,2019,33046437802.4292
Small states,SST,2019,2184419994.80315
Sao Tome and Principe,STP,2019,21252929.7154397
Suriname,SUR,2019,11186962.0707003
Eswatini,SWZ,2019,52724441.4910674
Syrian Arab Republic,SYR,2019,2764236832.25596
Chad,TCD,2019,368184873.996331
East Asia & Pacific (IDA & IBRD countries),TEA,2019,5003249978.06176
Europe & Central Asia (IDA & IBRD countries),TEC,2019,5493280013.43831
Togo,TGO,2019,132609251.162619
Thailand,THA,2019,-378784121.59672
Tajikistan,TJK,2019,144536759.313312
Turkmenistan,TKM,2019,15577766.1953471
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,5230019995.73037
Timor-Leste,TLS,2019,195225660.924334
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2019,13221520096.9968
Tonga,TON,2019,49466295.6930698
South Asia (IDA & IBRD),TSA,2019,11016319974.0257
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,26913249961.5103
Tunisia,TUN,2019,916298977.94829
Turkiye,TUR,2019,629000218.933448
Tuvalu,TUV,2019,21444428.5761565
Tanzania,TZA,2019,1235283608.78699
Uganda,UGA,2019,1299721775.64818
Ukraine,UKR,2019,1032836813.55417
Upper middle income,UMC,2019,11199764791.4086
Uzbekistan,UZB,2019,694726757.220094
St. Vincent and the Grenadines,VCT,2019,8196450.99248737
"Venezuela, RB",VEN,2019,233092257.45569
Viet Nam,VNM,2019,749228910.940584
Vanuatu,VUT,2019,78443733.5995027
World,WLD,2019,118663930263.519
Samoa,WSM,2019,85359348.704107
Kosovo,XKX,2019,303738127.302785
"Yemen, Rep.",YEM,2019,1741060800.65668
South Africa,ZAF,2019,862904608.143494
Zambia,ZMB,2019,645463984.904346
Zimbabwe,ZWE,2019,577796335.64502
Afghanistan,AFG,2020,2719457636.55706
Angola,AGO,2020,83763830.0729159
Albania,ALB,2020,291368219.914031
Arab World,ARB,2020,19260230113.5585
Argentina,ARG,2020,56961813.764996
Armenia,ARM,2020,193100924.430415
Antigua and Barbuda,ATG,2020,4718938.05172294
Azerbaijan,AZE,2020,185627857.401152
Burundi,BDI,2020,257437337.331008
Benin,BEN,2020,510712241.189845
Burkina Faso,BFA,2020,930643230.9284
Bangladesh,BGD,2020,3474154101.82054
Bosnia and Herzegovina,BIH,2020,397027770.7692
Belarus,BLR,2020,301096396.561596
Belize,BLZ,2020,13926838.2544978
Bolivia,BOL,2020,236766119.233565
Brazil,BRA,2020,473863569.120876
Bhutan,BTN,2020,54555619.2984805
Botswana,BWA,2020,71713596.7307841
Central African Republic,CAF,2020,472851862.43488
China,CHN,2020,-267480763.792992
Cote d'Ivoire,CIV,2020,776560766.401934
Cameroon,CMR,2020,683661086.004577
"Congo, Dem. Rep.",COD,2020,1772858770.99261
"Congo, Rep.",COG,2020,107925346.847158
Colombia,COL,2020,1810727185.2486
Comoros,COM,2020,36567975.3604345
Cabo Verde,CPV,2020,70665240.7646179
Costa Rica,CRI,2020,187510536.596063
Caribbean small states,CSS,2020,131940000.07771
Cuba,CUB,2020,134074160.999618
Djibouti,DJI,2020,107594784.344954
Dominica,DMA,2020,5302611.1270301
Dominican Republic,DOM,2020,367875102.281861
Algeria,DZA,2020,199199071.11011
East Asia & Pacific (excluding high income),EAP,2020,9432877477.13688
Early-demographic dividend,EAR,2020,36393500096.3993
East Asia & Pacific,EAS,2020,9432877477.13688
Europe & Central Asia (excluding high income),ECA,2020,8258175362.40551
Europe & Central Asia,ECS,2020,8258175362.40551
Ecuador,ECU,2020,315090300.324897
"Egypt, Arab Rep.",EGY,2020,985286438.964307
Eritrea,ERI,2020,16225227.1189936
Ethiopia,ETH,2020,2553966013.69884
Fragile and conflict affected situations,FCS,2020,36621460072.0219
Fiji,FJI,2020,139324622.56588
"Micronesia, Fed. Sts.",FSM,2020,139358356.893063
Gabon,GAB,2020,46068537.850515
Georgia,GEO,2020,1144928500.14393
Ghana,GHA,2020,672321945.706034
Guinea,GIN,2020,199822676.662472
"Gambia, The",GMB,2020,103750882.584369
Guinea-Bissau,GNB,2020,49758751.2966711
Equatorial Guinea,GNQ,2020,4902458.10523629
Grenada,GRD,2020,3926251.03704631
Guatemala,GTM,2020,327255766.645074
Guyana,GUY,2020,31673709.2964468
High income,HIC,2020,265897873.472597
Honduras,HND,2020,267560313.352209
Heavily indebted poor countries (HIPC),HPC,2020,27268130068.047
Haiti,HTI,2020,552910635.920241
IBRD only,IBD,2020,30865460007.4478
IDA & IBRD total,IBT,2020,79967930103.4659
IDA total,IDA,2020,49102470096.0182
IDA blend,IDB,2020,7490199972.55132
Indonesia,IDN,2020,1301606236.32907
IDA only,IDX,2020,41612270123.4669
India,IND,2020,2251386656.43334
"Iran, Islamic Rep.",IRN,2020,203539741.363959
Iraq,IRQ,2020,2293390006.61671
Jamaica,JAM,2020,53871294.2719576
Jordan,JOR,2020,2630555093.31974
Kazakhstan,KAZ,2020,11432210.0806749
Kenya,KEN,2020,1558753775.90276
Kyrgyz Republic,KGZ,2020,207076029.805117
Cambodia,KHM,2020,835555781.057774
Kiribati,KIR,2020,54396187.858656
Latin America & Caribbean (excluding high income),LAC,2020,8316974713.95676
